filename,xmin,ymin,xmax,ymax,xloc,yloc,zloc
004525.txt,379,170,407,187,-22,1,75
004525.txt,165,166,224,195,-28,1,49
004525.txt,576,171,628,222,0,1,25
004526.txt,852,250,1019,362,3,1,7
004526.txt,813,179,947,307,4,1,11
004526.txt,625,182,677,218,1,1,31
004526.txt,777,181,809,212,10,2,40
004526.txt,678,182,710,205,5,2,47
004527.txt,668,145,689,202,2,0,22
004527.txt,281,137,318,259,-5,1,11
004527.txt,711,139,769,300,1,1,8
004527.txt,707,134,762,273,1,1,9
004527.txt,645,141,700,299,0,1,8
004527.txt,631,142,688,306,0,1,8
004527.txt,538,141,570,220,-1,0,16
004527.txt,567,137,597,219,0,0,16
004527.txt,531,142,559,214,-1,0,18
004527.txt,498,144,521,220,-2,0,17
004527.txt,417,141,444,217,-4,0,17
004527.txt,450,146,471,213,-3,0,17
004527.txt,0,0,267,369,-3,1,3
004528.txt,47,167,180,225,-20,2,29
004528.txt,175,176,233,213,-19,1,35
004528.txt,291,183,358,212,-15,2,40
004528.txt,282,172,342,202,-20,1,49
004528.txt,334,177,360,197,-20,1,55
004528.txt,448,177,475,194,-13,1,64
004528.txt,412,179,445,196,-16,2,64
004529.txt,353,191,527,315,-2,1,10
004529.txt,558,180,613,221,0,1,27
004529.txt,864,165,880,209,10,1,29
004530.txt,50,189,94,227,-25,2,34
004530.txt,246,180,332,211,-17,2,39
004530.txt,407,173,470,200,-11,1,49
004530.txt,357,176,420,198,-16,1,54
004530.txt,512,170,577,192,-5,1,57
004531.txt,750,190,1156,374,2,1,6
004531.txt,472,178,669,278,0,1,13
004532.txt,1167,152,1237,373,4,1,4
004532.txt,366,159,400,254,-4,1,14
004532.txt,515,170,536,236,-2,1,18
004532.txt,566,166,583,220,-1,1,23
004532.txt,628,165,644,214,1,1,26
004532.txt,621,168,630,203,1,1,35
004532.txt,738,27,1098,352,3,1,8
004533.txt,594,177,637,217,0,1,30
004533.txt,0,195,78,285,-10,1,11
004533.txt,52,184,245,262,-10,1,16
004533.txt,775,170,955,270,4,1,12
004533.txt,696,178,828,236,4,1,19
004533.txt,677,175,781,218,4,1,26
004533.txt,666,173,759,214,4,1,30
004533.txt,532,180,552,195,-6,2,69
004533.txt,642,175,693,194,4,1,55
004533.txt,634,171,680,192,4,1,69
004534.txt,710,176,721,207,5,1,40
004534.txt,0,181,88,240,-21,2,25
004534.txt,90,186,154,224,-20,2,30
004534.txt,0,195,58,267,-13,2,15
004534.txt,238,185,320,226,-13,2,30
004534.txt,200,183,282,222,-16,2,33
004534.txt,397,183,436,206,-14,2,53
004535.txt,548,181,574,202,-3,2,56
004536.txt,1100,140,1219,245,9,1,12
004536.txt,977,148,1000,213,10,0,19
004536.txt,0,113,233,369,-2,1,2
004536.txt,0,94,150,369,-2,1,3
004536.txt,717,159,756,252,2,1,13
004536.txt,856,153,944,232,6,1,15
004536.txt,1139,142,1223,226,12,0,15
004536.txt,1036,141,1080,260,7,1,11
004536.txt,1061,129,1106,271,6,1,9
004536.txt,590,160,610,182,0,0,70
004537.txt,521,182,549,207,-4,2,44
004537.txt,198,177,262,210,-21,1,40
004537.txt,253,181,307,206,-21,2,47
004537.txt,1034,196,1139,233,23,2,34
004537.txt,299,182,344,204,-20,2,51
004537.txt,546,179,568,197,-4,1,59
004537.txt,569,179,620,230,0,1,25
004537.txt,113,181,201,214,-21,1,34
004537.txt,889,187,917,233,11,2,27
004538.txt,1019,183,1063,218,19,1,32
004539.txt,484,183,547,229,-3,1,25
004540.txt,365,187,520,301,-2,1,12
004540.txt,719,149,908,294,3,1,12
004540.txt,677,182,760,247,2,1,20
004540.txt,660,182,722,230,2,1,25
004540.txt,666,174,694,196,5,1,61
004541.txt,765,180,1029,290,4,1,11
004541.txt,0,183,123,353,-7,1,7
004541.txt,9,182,301,280,-7,1,12
004541.txt,222,169,372,244,-8,1,19
004541.txt,254,171,371,223,-10,1,26
004541.txt,452,180,491,205,-9,2,50
004542.txt,620,179,742,261,1,1,15
004542.txt,529,183,584,220,-2,1,29
004542.txt,988,183,1241,344,6,1,7
004542.txt,476,177,539,204,-6,1,44
004542.txt,376,181,413,256,-4,1,16
004542.txt,577,175,644,204,0,1,41
004542.txt,685,175,729,196,6,1,48
004544.txt,513,171,569,214,-2,1,27
004544.txt,547,171,582,199,-1,0,37
004544.txt,607,167,640,197,1,0,39
004544.txt,577,166,603,189,0,0,49
004545.txt,0,217,353,374,-3,1,5
004545.txt,520,189,561,226,-3,2,31
004545.txt,556,184,597,209,-2,2,46
004546.txt,86,146,174,315,-5,1,8
004547.txt,584,176,601,190,-1,1,72
004547.txt,250,186,372,248,-8,1,19
004548.txt,589,172,611,193,0,1,57
004548.txt,618,159,650,188,2,1,76
004548.txt,58,188,199,248,-14,2,21
004548.txt,347,181,395,206,-15,2,45
004548.txt,317,173,367,205,-19,2,51
004549.txt,856,194,1241,374,2,1,4
004549.txt,0,212,280,374,-5,1,7
004549.txt,678,165,860,295,2,1,11
004549.txt,182,193,374,301,-5,1,12
004549.txt,598,184,667,235,0,1,23
004549.txt,400,189,457,228,-7,2,28
004549.txt,573,185,613,219,0,2,33
004549.txt,171,180,341,374,-3,1,6
004550.txt,266,144,425,267,-5,1,16
004550.txt,0,201,163,271,-12,2,17
004551.txt,0,187,263,374,-4,1,5
004551.txt,364,182,464,251,-5,1,19
004551.txt,528,175,546,213,-3,1,35
004551.txt,545,175,560,212,-2,1,36
004551.txt,468,182,518,215,-5,1,35
004551.txt,550,175,563,201,-3,1,50
004551.txt,630,176,655,196,2,1,56
004551.txt,678,171,785,255,2,1,15
004552.txt,308,187,447,278,-4,1,13
004552.txt,419,144,518,238,-4,1,21
004552.txt,354,188,562,315,-1,1,10
004552.txt,726,161,754,211,4,1,26
004552.txt,512,180,548,209,-3,1,35
004553.txt,0,195,213,374,-5,1,7
004553.txt,952,194,1241,374,3,1,2
004553.txt,776,180,1064,350,3,1,8
004553.txt,673,167,685,203,3,1,34
004553.txt,559,172,619,192,-1,1,54
004553.txt,349,178,418,202,-14,1,45
004553.txt,662,172,726,191,6,1,57
004553.txt,582,149,662,191,1,1,64
004554.txt,316,174,465,244,-6,1,20
004554.txt,360,179,490,231,-6,1,25
004554.txt,791,160,851,201,11,1,38
004554.txt,426,176,527,213,-6,1,35
004555.txt,583,173,621,209,0,1,33
004555.txt,599,167,630,200,0,1,41
004555.txt,816,180,1241,374,2,1,5
004555.txt,758,176,939,311,3,1,10
004555.txt,670,165,737,224,2,1,23
004555.txt,0,197,74,332,-7,1,7
004555.txt,130,187,312,273,-7,1,14
004555.txt,659,172,701,209,3,1,31
004555.txt,643,171,670,196,3,1,48
004556.txt,601,176,629,203,0,1,46
004556.txt,0,188,177,267,-12,2,17
004556.txt,424,182,464,206,-10,2,47
004557.txt,595,174,627,205,0,1,40
004557.txt,668,162,728,193,8,2,72
004557.txt,134,123,336,242,-12,2,25
004558.txt,489,172,531,213,-5,2,37
004558.txt,630,174,693,274,0,1,13
004558.txt,730,186,860,278,3,1,14
004558.txt,642,185,751,251,2,1,18
004558.txt,328,181,414,242,-6,1,20
004558.txt,591,179,661,229,0,1,25
004558.txt,566,180,627,220,0,1,30
004559.txt,691,182,834,311,2,1,11
004560.txt,593,175,637,217,0,1,28
004560.txt,1011,157,1241,374,4,1,4
004560.txt,822,175,1107,341,4,1,8
004560.txt,761,165,975,281,4,1,11
004560.txt,745,176,898,253,4,1,15
004560.txt,710,175,854,234,4,1,19
004560.txt,424,184,480,220,-6,1,29
004560.txt,671,173,767,211,4,1,29
004560.txt,653,174,729,203,4,1,36
004560.txt,452,176,486,198,-11,1,57
004560.txt,431,177,452,194,-15,1,65
004561.txt,0,185,178,270,-10,1,14
004561.txt,694,174,737,208,4,1,32
004561.txt,793,167,841,184,18,1,63
004561.txt,558,171,567,197,-3,1,48
004561.txt,886,164,940,183,25,0,61
004561.txt,1057,157,1120,180,38,0,58
004562.txt,252,155,299,285,-4,1,10
004562.txt,471,170,501,250,-2,1,15
004562.txt,542,167,567,233,-1,1,19
004562.txt,622,165,639,220,0,1,23
004562.txt,603,168,614,209,0,1,30
004562.txt,771,0,1234,373,2,1,5
004563.txt,628,172,656,197,2,1,50
004563.txt,645,177,679,203,2,1,40
004563.txt,639,152,671,187,4,1,77
004563.txt,715,176,762,205,6,1,38
004563.txt,886,143,1112,274,7,1,13
004563.txt,800,175,866,202,12,1,40
004564.txt,824,144,878,291,3,1,9
004565.txt,638,176,654,201,2,1,48
004566.txt,593,197,623,227,0,2,41
004567.txt,866,143,979,180,13,0,30
004567.txt,529,171,562,196,-3,0,44
004567.txt,617,166,643,191,1,0,49
004567.txt,566,166,592,191,-1,0,52
004567.txt,586,170,600,195,0,1,50
004567.txt,459,171,473,199,-9,1,49
004568.txt,460,173,494,209,-10,2,57
004568.txt,553,186,570,199,-4,2,70
004569.txt,0,200,303,369,-3,1,3
004569.txt,1177,131,1223,230,10,0,12
004569.txt,1222,140,1223,153,10,0,11
004569.txt,743,163,889,211,6,0,22
004570.txt,742,167,748,198,7,1,41
004571.txt,165,192,443,362,-2,1,7
004571.txt,487,173,577,255,-1,1,15
004571.txt,492,174,561,231,-2,1,21
004571.txt,368,181,453,228,-6,1,24
004571.txt,568,175,609,209,0,1,34
004572.txt,885,188,1241,374,3,1,5
004572.txt,0,181,387,374,-3,1,6
004572.txt,322,184,478,289,-3,1,12
004572.txt,762,178,936,284,3,1,12
004572.txt,439,170,530,243,-3,1,19
004572.txt,528,174,598,222,-1,1,26
004572.txt,732,174,807,238,4,1,20
004572.txt,648,173,709,205,3,1,36
004572.txt,802,139,848,178,21,0,72
004573.txt,205,186,313,236,-12,2,26
004573.txt,315,184,366,209,-19,2,51
004574.txt,597,175,625,202,0,1,46
004574.txt,627,162,668,193,3,1,73
004574.txt,89,156,211,240,-16,2,26
004574.txt,395,176,440,205,-13,2,50
004575.txt,105,199,201,238,-19,2,30
004575.txt,33,198,140,240,-21,2,30
004576.txt,591,175,614,197,0,1,56
004576.txt,621,161,653,190,2,1,76
004576.txt,300,167,351,211,-18,2,47
004576.txt,277,187,345,223,-14,2,34
004577.txt,664,174,690,191,5,1,62
004577.txt,717,162,773,207,6,1,35
004577.txt,798,175,864,202,12,1,41
004578.txt,184,192,399,312,-4,1,11
004578.txt,878,189,1241,374,3,1,6
004578.txt,347,186,467,258,-4,1,16
004578.txt,770,182,942,291,3,1,11
004578.txt,413,184,504,236,-4,1,22
004578.txt,719,177,830,251,3,1,17
004578.txt,515,178,554,208,-3,1,38
004578.txt,703,177,776,231,3,1,22
004578.txt,695,175,749,218,4,1,27
004579.txt,598,137,653,199,1,1,46
004579.txt,381,176,416,195,-18,1,62
004580.txt,401,157,445,309,-2,1,8
004581.txt,530,173,553,193,-5,1,62
004581.txt,567,161,595,191,-3,1,76
004581.txt,5,202,106,237,-27,3,36
004581.txt,471,161,513,193,-12,2,80
004582.txt,576,172,601,192,-1,1,47
004582.txt,546,170,569,188,-4,1,57
004583.txt,776,175,838,259,4,1,16
004583.txt,496,176,568,293,-1,1,11
004583.txt,605,184,621,222,0,2,34
004583.txt,56,177,75,240,-17,1,22
004583.txt,76,182,97,236,-16,1,22
004583.txt,551,181,585,220,-1,1,34
004583.txt,234,181,256,237,-12,1,24
004583.txt,228,184,246,232,-12,1,24
004583.txt,537,176,556,219,-2,1,29
004583.txt,565,184,583,227,-1,1,29
004584.txt,522,160,560,196,-2,0,31
004584.txt,980,154,1010,221,11,1,20
004584.txt,992,154,1016,219,12,1,20
004584.txt,542,167,573,192,-2,0,40
004584.txt,582,165,602,181,-1,0,69
004585.txt,999,172,1219,247,9,1,14
004585.txt,748,81,1041,200,10,0,27
004585.txt,113,187,208,239,-14,1,23
004585.txt,0,179,76,289,-13,2,13
004586.txt,584,181,659,242,0,1,20
004586.txt,298,186,393,239,-8,1,23
004587.txt,553,185,722,345,0,1,8
004587.txt,0,181,318,374,-3,1,3
004587.txt,749,0,1241,374,3,1,6
004587.txt,247,128,490,303,-3,1,11
004587.txt,415,179,516,244,-3,1,18
004587.txt,465,166,531,222,-3,1,25
004587.txt,694,177,755,218,4,1,27
004587.txt,670,164,723,205,4,1,35
004588.txt,0,113,342,241,-15,1,23
004588.txt,341,119,441,222,-7,1,26
004588.txt,431,111,618,215,-2,1,27
004588.txt,593,114,691,208,1,1,29
004588.txt,662,108,933,199,9,0,32
004588.txt,233,192,268,281,-6,1,12
004589.txt,49,180,296,255,-9,1,15
004590.txt,571,175,635,235,0,1,20
004590.txt,0,208,67,279,-15,2,17
004591.txt,590,183,606,196,-1,2,74
004592.txt,364,177,527,291,-2,1,13
004592.txt,506,178,572,229,-2,1,24
004592.txt,581,178,607,198,-1,1,53
004592.txt,996,123,1241,244,7,1,10
004593.txt,0,164,187,374,-6,1,6
004593.txt,0,190,293,327,-6,1,8
004593.txt,378,176,519,219,-5,1,24
004593.txt,689,171,853,228,4,1,20
004593.txt,674,163,819,220,4,1,23
004593.txt,432,174,528,206,-6,1,34
004595.txt,972,137,1064,318,4,1,7
004596.txt,573,185,611,223,0,2,33
004596.txt,287,188,379,246,-8,2,22
004596.txt,405,189,458,220,-8,2,35
004597.txt,994,146,1089,315,4,1,7
004598.txt,0,202,371,374,-2,1,4
004598.txt,453,178,514,234,-3,1,21
004598.txt,625,166,693,231,1,1,22
004598.txt,496,179,531,210,-4,1,35
004599.txt,158,195,306,268,-8,2,17
004599.txt,416,182,458,213,-9,2,41
004599.txt,552,179,572,199,-4,2,61
004600.txt,675,188,762,256,2,2,19
004601.txt,107,186,292,279,-8,2,15
004601.txt,321,184,412,231,-8,1,25
004601.txt,705,154,741,188,12,1,82
004601.txt,438,183,483,213,-7,1,37
004601.txt,459,177,507,209,-7,2,41
004602.txt,453,180,482,246,-3,1,17
004602.txt,335,167,385,293,-3,1,10
004602.txt,423,173,456,268,-3,1,13
004602.txt,708,166,734,243,2,1,18
004602.txt,728,168,755,241,3,1,18
004603.txt,50,201,336,333,-5,1,10
004603.txt,290,191,413,268,-5,1,16
004603.txt,694,181,783,240,3,1,19
004603.txt,411,186,490,233,-5,1,25
004603.txt,672,181,740,226,3,1,25
004603.txt,489,179,526,209,-5,1,40
004603.txt,654,175,699,209,3,1,34
004603.txt,535,175,585,192,-4,1,64
004604.txt,591,186,671,252,0,1,17
004604.txt,212,184,319,237,-11,2,24
004604.txt,864,172,981,256,6,1,14
004604.txt,678,159,752,232,3,1,23
004604.txt,458,171,483,253,-3,1,16
004604.txt,343,176,403,214,-11,1,35
004604.txt,453,183,546,217,-4,1,31
004604.txt,490,182,558,211,-4,2,39
004604.txt,523,180,573,200,-4,2,52
004604.txt,579,181,623,221,0,1,29
004604.txt,338,179,394,204,-14,1,44
004605.txt,783,151,856,296,2,1,8
004606.txt,629,131,693,201,3,1,42
004606.txt,210,178,280,211,-18,1,37
004606.txt,263,179,325,205,-18,1,43
004606.txt,315,178,370,200,-18,1,50
004607.txt,812,164,851,186,18,1,60
004607.txt,855,160,915,191,18,1,49
004608.txt,679,208,699,231,6,4,54
004609.txt,229,188,429,303,-4,1,12
004609.txt,365,185,482,264,-4,1,17
004609.txt,702,174,755,220,5,1,31
004609.txt,435,189,515,241,-4,1,22
004609.txt,474,185,537,229,-3,1,26
004609.txt,0,195,78,266,-15,2,16
004610.txt,0,199,110,374,-6,2,5
004610.txt,464,189,532,232,-4,2,26
004610.txt,80,198,317,322,-6,2,12
004610.txt,344,194,433,247,-6,2,22
004610.txt,629,180,659,207,2,2,44
004610.txt,710,170,807,200,7,1,37
004610.txt,705,163,788,198,7,1,40
004610.txt,896,150,987,183,21,0,46
004611.txt,594,175,622,201,0,1,47
004611.txt,624,161,661,192,3,1,74
004611.txt,233,176,330,228,-13,2,29
004612.txt,585,179,617,205,0,1,38
004612.txt,532,177,562,200,-3,1,45
004612.txt,603,164,624,193,0,1,60
004612.txt,0,177,73,236,-15,1,18
004613.txt,400,180,501,256,-3,1,17
004614.txt,590,174,637,218,0,1,27
004614.txt,1035,174,1241,374,4,1,5
004614.txt,841,177,1115,324,4,1,8
004614.txt,451,182,496,210,-7,1,38
004614.txt,0,202,185,364,-6,1,7
004614.txt,703,170,842,230,4,1,19
004614.txt,668,174,771,215,4,1,26
004614.txt,643,166,718,201,4,1,41
004614.txt,415,176,458,203,-11,1,46
004614.txt,440,174,475,197,-11,1,53
004614.txt,495,177,519,191,-10,1,76
004614.txt,393,177,421,197,-15,1,54
004615.txt,580,176,598,190,-1,1,67
004615.txt,437,179,485,211,-7,1,35
004616.txt,0,144,193,374,-4,1,5
004616.txt,92,155,339,360,-4,1,8
004616.txt,302,183,460,259,-5,1,15
004616.txt,366,169,505,244,-4,1,18
004616.txt,423,184,533,227,-4,1,25
004616.txt,494,178,556,205,-5,1,42
004616.txt,651,181,679,204,3,1,46
004616.txt,588,178,623,209,0,1,37
004616.txt,315,165,403,230,-9,1,26
004617.txt,0,173,223,261,-12,1,18
004617.txt,0,119,380,374,-5,1,8
004617.txt,417,180,480,216,-7,2,35
004617.txt,548,171,577,198,-4,2,64
004617.txt,640,172,684,199,3,1,42
004617.txt,694,173,715,190,8,1,61
004618.txt,382,177,492,252,-3,1,16
004619.txt,1033,138,1144,369,3,1,5
004619.txt,614,131,670,281,0,1,9
004619.txt,775,149,823,260,2,1,10
004620.txt,295,169,487,310,-3,1,10
004620.txt,859,221,1241,374,2,1,3
004620.txt,449,184,540,246,-2,1,18
004620.txt,634,175,676,208,2,1,35
004621.txt,593,176,637,218,0,1,28
004621.txt,1155,156,1241,374,4,1,3
004621.txt,854,177,1170,374,4,1,7
004621.txt,777,164,1010,295,4,1,10
004621.txt,755,176,918,260,4,1,14
004621.txt,716,175,867,238,4,1,18
004621.txt,510,179,535,196,-7,1,60
004621.txt,408,184,470,224,-6,1,27
004621.txt,673,173,772,213,4,1,28
004621.txt,654,174,732,204,4,1,35
004621.txt,639,168,701,196,4,1,50
004621.txt,449,176,483,198,-11,1,56
004621.txt,427,177,449,194,-15,1,64
004622.txt,696,176,845,280,2,1,13
004622.txt,328,182,476,239,-5,1,20
004622.txt,394,179,481,219,-7,1,29
004622.txt,420,171,517,214,-6,1,34
004622.txt,687,177,752,205,5,1,38
004622.txt,616,179,646,200,1,1,51
004623.txt,695,173,742,197,7,1,52
004624.txt,569,181,619,209,0,1,37
004624.txt,831,179,1022,254,6,1,15
004624.txt,1055,176,1241,254,11,1,14
004624.txt,528,179,580,201,-4,2,52
004624.txt,458,181,476,218,-6,2,32
004624.txt,611,176,667,200,2,1,49
004625.txt,405,105,537,244,-3,1,21
004625.txt,542,180,568,203,-4,2,54
004625.txt,351,183,384,202,-20,2,60
004625.txt,584,179,621,216,0,1,34
004626.txt,274,184,358,237,-9,1,22
004626.txt,195,184,266,241,-12,1,22
004626.txt,0,171,215,289,-10,1,13
004627.txt,480,133,581,369,0,1,4
004627.txt,25,158,94,309,-6,1,8
004628.txt,536,176,556,194,-6,1,68
004629.txt,686,82,966,292,3,1,16
004629.txt,128,193,245,240,-16,2,27
004630.txt,587,157,620,192,0,1,64
004630.txt,0,187,154,262,-13,2,18
004630.txt,743,155,780,223,4,1,20
004630.txt,403,179,435,198,-16,2,63
004631.txt,594,174,638,215,0,1,29
004631.txt,965,183,1241,374,4,1,5
004631.txt,807,165,1057,328,4,1,9
004631.txt,751,173,957,273,4,1,12
004631.txt,719,167,885,249,4,1,16
004631.txt,715,175,837,234,4,1,19
004631.txt,693,173,812,221,4,1,23
004631.txt,528,176,548,190,-7,1,72
004631.txt,470,181,509,208,-6,1,39
004631.txt,666,171,750,205,4,1,34
004631.txt,649,173,717,199,4,1,40
004631.txt,639,168,694,194,4,1,55
004631.txt,465,175,495,196,-10,1,61
004631.txt,443,175,463,191,-15,1,69
004632.txt,0,224,173,374,-3,1,2
004632.txt,154,190,409,344,-3,1,9
004632.txt,420,182,505,236,-4,1,21
004632.txt,496,172,540,204,-4,1,36
004633.txt,0,173,279,351,-5,1,6
004633.txt,0,57,374,300,-6,1,9
004633.txt,795,194,1241,374,2,1,5
004633.txt,922,189,1219,299,6,1,10
004633.txt,793,184,1047,263,6,1,14
004633.txt,236,173,438,244,-6,1,17
004633.txt,637,181,665,201,2,1,48
004633.txt,468,174,544,202,-6,1,42
004633.txt,693,179,781,212,6,1,34
004633.txt,380,178,507,225,-5,1,24
004633.txt,307,174,475,234,-5,1,19
004633.txt,746,180,862,228,6,1,24
004633.txt,763,183,892,232,6,1,22
004634.txt,0,117,149,283,-10,1,10
004634.txt,265,148,324,324,-3,1,7
004635.txt,660,178,706,212,3,1,31
004635.txt,648,149,688,189,5,1,67
004635.txt,748,176,814,213,7,1,30
004635.txt,1110,130,1241,339,7,1,6
004635.txt,801,175,867,202,12,1,40
004636.txt,796,202,1233,374,2,1,6
004636.txt,711,193,887,311,2,1,11
004636.txt,464,174,533,230,-3,1,20
004636.txt,673,180,732,223,3,1,25
004636.txt,504,177,556,215,-3,1,28
004636.txt,651,175,679,200,3,1,45
004636.txt,643,162,671,194,3,1,58
004637.txt,593,168,622,199,0,1,45
004637.txt,1138,143,1241,374,4,1,4
004637.txt,748,177,1021,349,2,1,8
004637.txt,649,166,694,209,2,1,31
004637.txt,0,205,192,334,-7,1,10
004637.txt,144,187,317,271,-7,1,15
004637.txt,310,182,405,234,-8,1,23
004637.txt,633,170,656,191,2,1,56
004638.txt,279,171,340,198,-16,1,38
004639.txt,601,179,624,201,0,2,52
004639.txt,736,169,951,329,2,1,9
004639.txt,674,185,743,238,2,1,21
004639.txt,664,180,724,225,2,1,26
004639.txt,646,178,681,208,3,1,41
004639.txt,691,170,702,203,4,1,41
004640.txt,933,216,1241,374,3,1,2
004640.txt,415,183,495,244,-4,1,20
004640.txt,0,205,273,374,-3,1,3
004640.txt,773,191,1056,374,2,1,7
004640.txt,689,182,805,265,2,1,14
004640.txt,652,181,735,243,2,1,19
004640.txt,634,183,696,227,1,1,25
004640.txt,487,183,527,213,-5,1,36
004640.txt,758,167,828,202,11,1,44
004641.txt,507,178,539,201,-5,1,49
004642.txt,241,185,409,240,-8,1,21
004642.txt,511,178,562,194,-6,1,67
004643.txt,0,162,265,346,-6,1,8
004643.txt,102,178,380,281,-6,1,12
004643.txt,864,156,971,218,11,1,26
004643.txt,932,170,1025,213,13,1,27
004643.txt,249,184,439,249,-6,1,17
004643.txt,302,180,442,237,-6,1,20
004643.txt,319,172,480,231,-6,1,22
004643.txt,402,174,512,219,-6,1,29
004643.txt,650,170,723,196,4,1,42
004644.txt,267,189,363,242,-9,2,24
004644.txt,381,184,428,217,-10,2,37
004644.txt,436,158,487,205,-11,2,55
004644.txt,581,180,598,194,-1,1,68
004645.txt,599,174,680,236,0,1,20
004645.txt,336,180,384,209,-13,1,39
004645.txt,414,180,458,208,-9,1,40
004647.txt,825,160,854,230,5,1,18
004647.txt,678,169,687,198,4,1,46
004648.txt,573,180,608,213,0,1,38
004648.txt,123,193,306,279,-7,1,14
004648.txt,289,195,473,307,-3,1,11
004648.txt,313,186,404,236,-8,1,23
004648.txt,439,187,505,228,-5,1,27
004648.txt,497,159,543,210,-5,1,42
004648.txt,110,192,240,245,-12,1,21
004648.txt,233,182,323,227,-12,1,28
004649.txt,349,186,412,219,-11,2,34
004650.txt,541,156,611,228,-1,1,27
004650.txt,667,189,799,241,3,1,22
004650.txt,450,149,478,184,-10,0,51
004651.txt,646,173,787,300,1,1,9
004651.txt,622,163,664,288,0,1,10
004651.txt,248,175,393,240,-7,1,18
004651.txt,328,175,351,247,-6,1,17
004652.txt,336,187,471,271,-4,1,15
004652.txt,420,184,508,247,-4,1,21
004652.txt,697,175,743,215,5,1,34
004652.txt,467,189,532,232,-3,2,25
004652.txt,0,193,180,251,-15,2,20
004653.txt,1165,132,1241,323,8,1,9
004653.txt,648,182,840,285,2,1,13
004653.txt,507,155,703,270,0,1,15
004653.txt,963,163,1057,234,9,1,16
004653.txt,1181,103,1241,203,24,1,28
004653.txt,354,209,617,274,-2,1,16
004653.txt,335,185,523,257,-4,1,18
004653.txt,265,189,401,244,-8,1,21
004653.txt,296,192,418,248,-6,1,19
004653.txt,0,200,54,248,-18,2,21
004654.txt,693,169,722,193,6,1,47
004654.txt,0,150,223,355,-6,1,8
004654.txt,744,170,906,280,3,1,12
004654.txt,587,167,638,202,0,1,33
004654.txt,738,149,828,247,3,1,17
004655.txt,646,171,709,217,2,1,24
004656.txt,158,196,445,366,-3,1,8
004657.txt,912,154,974,285,4,1,9
004657.txt,136,158,405,373,-2,1,4
004657.txt,603,166,641,197,1,0,36
004657.txt,773,157,797,226,4,1,17
004658.txt,600,174,630,203,0,1,43
004658.txt,647,161,694,192,6,1,73
004658.txt,134,197,230,240,-16,2,27
004658.txt,364,168,408,207,-16,2,54
004658.txt,436,185,466,203,-12,2,58
004659.txt,518,162,739,372,0,1,7
004659.txt,377,185,417,205,-15,2,53
004659.txt,334,187,373,208,-18,2,52
004659.txt,424,181,463,201,-12,2,53
004659.txt,947,174,1085,218,15,1,27
004659.txt,956,175,1131,235,10,1,18
004659.txt,737,172,822,206,8,1,35
004659.txt,341,178,508,237,-5,1,19
004660.txt,593,110,723,206,1,0,23
004660.txt,407,164,464,212,-6,1,25
004660.txt,474,152,503,169,-11,0,70
004660.txt,782,88,1074,220,8,1,19
004661.txt,97,178,188,211,-21,1,33
004661.txt,0,154,97,209,-27,1,35
004661.txt,162,173,235,205,-22,1,38
004661.txt,365,173,393,190,-22,1,70
004661.txt,185,167,240,195,-28,1,51
004661.txt,575,171,626,222,0,1,25
004662.txt,296,186,440,282,-4,1,12
004662.txt,413,143,514,239,-4,1,20
004662.txt,305,189,552,332,-2,1,9
004662.txt,714,164,739,209,4,1,29
004662.txt,508,177,545,207,-4,1,35
004663.txt,0,195,130,374,-3,1,2
004663.txt,671,166,784,207,5,1,32
